"Row","Mahalanobis_D2","Cutoff","Ausreisser"
92,3.42900393214797,16.2662361962381,FALSE
93,2.71893863837879,16.2662361962381,FALSE
94,0.765871838063153,16.2662361962381,FALSE
95,0.609197758094276,16.2662361962381,FALSE
96,9.83435517344931,16.2662361962381,FALSE
97,10.1880548345216,16.2662361962381,FALSE
98,0.992976200909463,16.2662361962381,FALSE
99,1.14180060798118,16.2662361962381,FALSE
100,3.79755517753898,16.2662361962381,FALSE
101,1.18258343328743,16.2662361962381,FALSE
102,2.6718607938275,16.2662361962381,FALSE
103,1.25487979351066,16.2662361962381,FALSE
104,3.84854248026295,16.2662361962381,FALSE
105,0.336208632142578,16.2662361962381,FALSE
106,1.81532093366284,16.2662361962381,FALSE
107,3.19650756384716,16.2662361962381,FALSE
108,1.73701546043158,16.2662361962381,FALSE
109,6.49743157102922,16.2662361962381,FALSE
110,6.18180217472495,16.2662361962381,FALSE
111,1.25375443774915,16.2662361962381,FALSE
112,5.97167241780113,16.2662361962381,FALSE
113,1.12924029501883,16.2662361962381,FALSE
114,1.14550276966973,16.2662361962381,FALSE
115,2.17570122475336,16.2662361962381,FALSE
116,0.765871838063153,16.2662361962381,FALSE
117,3.04592911115694,16.2662361962381,FALSE
118,3.95814528282172,16.2662361962381,FALSE
119,1.46496355089958,16.2662361962381,FALSE
120,0.31908113452729,16.2662361962381,FALSE
121,1.57831124277437,16.2662361962381,FALSE
122,2.40650950031853,16.2662361962381,FALSE
123,2.26024523639438,16.2662361962381,FALSE
124,2.77462739836697,16.2662361962381,FALSE
125,1.77495940997917,16.2662361962381,FALSE
126,4.7767178437763,16.2662361962381,FALSE
127,2.94998078534534,16.2662361962381,FALSE
128,0.83913176102522,16.2662361962381,FALSE
129,0.336208632142578,16.2662361962381,FALSE
130,1.12083350834963,16.2662361962381,FALSE
131,3.30705673296974,16.2662361962381,FALSE
132,8.92459370678249,16.2662361962381,FALSE
133,0.332382271709802,16.2662361962381,FALSE
